incidente_id,tipo_registro_key,date_key,ubicacion_key,vehicle_type_key,person_key,route_key,accident_type_key,event_type_key,severity_key,positive_alcohol,positive_drug,cord_key
71103,2,20241009,8576,36.0,,72.0,4.0,,3.0,,N,346.0
71104,2,20241009,6454,34.0,,507.0,9.0,,6.0,,S,346.0
71105,2,20241009,8909,36.0,,,4.0,,3.0,,N,346.0
71106,2,20241009,942,36.0,,220.0,5.0,,3.0,,N,346.0
71107,2,20241009,4352,34.0,,610.0,8.0,,4.0,,N,346.0
71108,2,20241009,563,34.0,,146.0,4.0,,8.0,,N,346.0
71109,2,20241009,13830,35.0,,90.0,10.0,,6.0,,N,346.0
71110,2,20241009,78,34.0,,264.0,11.0,,6.0,,S,346.0
71111,2,20241009,17051,34.0,,,11.0,,2.0,,S,346.0
71112,2,20241010,6789,34.0,,75.0,8.0,,1.0,,N,346.0
71113,2,20241010,13063,34.0,,440.0,9.0,,7.0,,N,346.0
71114,2,20241010,3297,34.0,,,11.0,,5.0,,N,346.0
71115,2,20241010,15184,34.0,,303.0,10.0,,5.0,,N,346.0
71116,2,20241010,7179,34.0,,414.0,2.0,,5.0,,N,346.0
71117,2,20241010,8119,34.0,,501.0,2.0,,4.0,,S,346.0
71118,2,20241010,1552,34.0,,,9.0,,5.0,,S,346.0
71119,2,20241010,9718,36.0,,559.0,11.0,,2.0,,N,346.0
71120,2,20241010,11667,34.0,,132.0,2.0,,2.0,,N,346.0
71121,2,20241010,6239,34.0,,238.0,0.0,,6.0,,N,346.0
71122,2,20241010,5099,34.0,,,11.0,,2.0,,N,346.0
71123,2,20241010,1218,34.0,,607.0,2.0,,5.0,,N,346.0
71124,2,20241010,13653,34.0,,18.0,8.0,,3.0,,N,346.0
71125,2,20241010,1585,34.0,,279.0,9.0,,6.0,,N,346.0
71126,2,20241010,2437,36.0,,546.0,9.0,,2.0,,N,346.0
71127,2,20241010,7132,35.0,,,6.0,,9.0,,N,346.0
71128,2,20241010,2374,34.0,,10.0,6.0,,4.0,,S,346.0
71129,2,20241011,14219,34.0,,147.0,7.0,,4.0,,N,346.0
71130,2,20241011,10105,36.0,,94.0,8.0,,5.0,,N,346.0
71131,2,20241011,13393,34.0,,116.0,11.0,,8.0,,N,346.0
71132,2,20241011,2111,34.0,,626.0,8.0,,1.0,,N,346.0
71133,2,20241011,2129,34.0,,137.0,0.0,,5.0,,N,346.0
71134,2,20241011,6170,35.0,,438.0,4.0,,8.0,,S,346.0
71135,2,20241011,13135,34.0,,640.0,3.0,,8.0,,S,346.0
71136,2,20241011,14697,34.0,,304.0,9.0,,4.0,,S,346.0
71137,2,20241011,14128,34.0,,164.0,4.0,,5.0,,N,346.0
71138,2,20241011,3658,34.0,,,4.0,,9.0,,N,346.0
71139,2,20241011,14524,35.0,,435.0,8.0,,7.0,,S,346.0
71140,2,20241011,11582,34.0,,450.0,6.0,,3.0,,S,346.0
71141,2,20241011,2458,34.0,,128.0,11.0,,3.0,,N,346.0
71142,2,20241011,12897,34.0,,490.0,11.0,,9.0,,N,346.0
71143,2,20241011,16961,36.0,,,4.0,,1.0,,S,346.0
71144,2,20241011,16992,34.0,,73.0,6.0,,7.0,,S,346.0
71145,2,20241011,501,34.0,,366.0,8.0,,6.0,,S,346.0
71146,2,20241012,3797,34.0,,486.0,6.0,,2.0,,N,346.0
71147,2,20241012,16193,35.0,,483.0,5.0,,2.0,,S,346.0
71148,2,20241012,10083,34.0,,162.0,11.0,,7.0,,N,346.0
71149,2,20241012,6080,34.0,,643.0,4.0,,1.0,,N,346.0
71150,2,20241012,16716,37.0,,401.0,7.0,,7.0,,S,346.0
71151,2,20241012,12152,34.0,,292.0,11.0,,6.0,,N,346.0
71152,2,20241013,1611,34.0,,208.0,4.0,,6.0,,N,346.0
71153,2,20241013,17254,34.0,,416.0,11.0,,7.0,,N,346.0
71154,2,20241014,2862,34.0,,572.0,11.0,,1.0,,S,346.0
71155,2,20241014,4370,34.0,,60.0,5.0,,1.0,,N,346.0
71156,2,20241014,9119,34.0,,,9.0,,8.0,,N,346.0
71157,2,20241014,1040,34.0,,620.0,1.0,,7.0,,N,346.0
71158,2,20241014,9946,34.0,,435.0,4.0,,4.0,,N,346.0
71159,2,20241014,5096,34.0,,301.0,6.0,,1.0,,N,346.0
71160,2,20241014,8180,34.0,,394.0,1.0,,7.0,,S,346.0
71161,2,20241014,9268,36.0,,95.0,11.0,,6.0,,S,346.0
71162,2,20241014,5150,34.0,,,0.0,,3.0,,N,346.0
71163,2,20241014,4809,35.0,,529.0,1.0,,3.0,,S,346.0
71164,2,20241014,15360,34.0,,220.0,1.0,,4.0,,N,346.0
71165,2,20241014,13480,34.0,,240.0,5.0,,5.0,,S,346.0
71166,2,20241014,5049,34.0,,213.0,9.0,,3.0,,N,346.0
71167,2,20241015,12059,36.0,,321.0,9.0,,9.0,,N,346.0
71168,2,20241015,3794,34.0,,487.0,8.0,,9.0,,S,346.0
71169,2,20241015,12889,34.0,,475.0,7.0,,1.0,,N,346.0
71170,2,20241015,7998,34.0,,389.0,4.0,,9.0,,N,346.0
71171,2,20241015,10067,34.0,,335.0,4.0,,1.0,,N,346.0
71172,2,20241015,4253,34.0,,362.0,1.0,,6.0,,N,346.0
71173,2,20241015,879,34.0,,544.0,9.0,,8.0,,N,346.0
71174,2,20241015,278,34.0,,612.0,4.0,,5.0,,N,346.0
71175,2,20241015,1847,34.0,,496.0,7.0,,4.0,,S,20146.0
71176,2,20241015,14445,34.0,,516.0,3.0,,5.0,,N,18086.0
71177,2,20241015,10954,34.0,,626.0,11.0,,7.0,,S,346.0
71178,2,20241015,5422,36.0,,518.0,2.0,,2.0,,N,346.0
71179,2,20241015,1196,34.0,,363.0,4.0,,3.0,,N,346.0
71180,2,20241015,7845,34.0,,,6.0,,5.0,,N,346.0
71181,2,20241015,7650,34.0,,169.0,6.0,,9.0,,N,346.0
71182,2,20241015,5490,34.0,,304.0,10.0,,5.0,,N,346.0
71183,2,20241015,14913,36.0,,497.0,9.0,,6.0,,N,346.0
71184,2,20241015,4411,34.0,,200.0,10.0,,7.0,,N,346.0
71185,2,20241015,13461,36.0,,,7.0,,8.0,,N,346.0
71186,2,20241015,12411,36.0,,542.0,8.0,,1.0,,S,346.0
71187,2,20241015,4881,35.0,,380.0,8.0,,1.0,,N,19189.0
71188,2,20241015,14922,36.0,,578.0,8.0,,8.0,,N,346.0
71189,2,20241016,4553,36.0,,509.0,9.0,,8.0,,N,346.0
71190,2,20241016,997,34.0,,127.0,10.0,,6.0,,S,346.0
71191,2,20241016,9070,34.0,,599.0,7.0,,5.0,,N,346.0
71192,2,20241016,1358,34.0,,431.0,4.0,,6.0,,S,346.0
71193,2,20241016,10362,34.0,,,8.0,,4.0,,S,346.0
71194,2,20241016,9984,34.0,,180.0,0.0,,8.0,,N,346.0
71195,2,20241016,3741,34.0,,467.0,8.0,,5.0,,N,346.0
71196,2,20241016,14902,34.0,,202.0,6.0,,7.0,,S,346.0
71197,2,20241016,5799,36.0,,217.0,6.0,,4.0,,N,346.0
71198,2,20241016,2396,34.0,,581.0,4.0,,8.0,,N,346.0
71199,2,20241016,307,34.0,,264.0,0.0,,7.0,,S,346.0
71200,2,20241016,1634,36.0,,174.0,9.0,,5.0,,N,346.0
71201,2,20241016,4131,34.0,,607.0,7.0,,9.0,,N,346.0
71202,2,20241016,10893,34.0,,,9.0,,5.0,,N,346.0
71203,2,20241016,11757,34.0,,91.0,11.0,,9.0,,N,346.0
71204,2,20241017,12926,36.0,,532.0,3.0,,1.0,,N,346.0
71205,2,20241017,14242,34.0,,378.0,7.0,,4.0,,N,346.0
71206,2,20241017,12810,34.0,,528.0,4.0,,3.0,,N,346.0
71207,2,20241017,9527,36.0,,601.0,8.0,,3.0,,N,346.0
71208,2,20241017,2418,36.0,,398.0,9.0,,7.0,,N,346.0
71209,2,20241017,13450,34.0,,257.0,0.0,,2.0,,N,346.0
71210,2,20241017,15346,36.0,,122.0,1.0,,2.0,,S,346.0
71211,2,20241018,904,34.0,,26.0,2.0,,3.0,,N,346.0
71212,2,20241018,6110,34.0,,402.0,3.0,,6.0,,N,346.0
71213,2,20241018,5840,34.0,,211.0,9.0,,6.0,,N,346.0
71214,2,20241018,5410,34.0,,178.0,6.0,,6.0,,S,346.0
71215,2,20241018,4484,35.0,,,1.0,,6.0,,N,346.0
71216,2,20241019,6557,36.0,,206.0,0.0,,8.0,,N,346.0
71217,2,20241019,4404,34.0,,314.0,4.0,,3.0,,N,346.0
71218,2,20241019,16174,34.0,,546.0,9.0,,5.0,,S,346.0
71219,2,20241019,1577,34.0,,53.0,5.0,,6.0,,S,346.0
71220,2,20241019,2581,34.0,,562.0,11.0,,3.0,,S,346.0
71221,2,20241020,10377,34.0,,536.0,7.0,,5.0,,N,346.0
71222,2,20241020,11507,36.0,,322.0,9.0,,8.0,,S,346.0
71223,2,20241020,10908,36.0,,612.0,6.0,,1.0,,N,346.0
71224,2,20241020,2057,35.0,,271.0,0.0,,7.0,,S,346.0
71225,2,20241021,7317,34.0,,2.0,7.0,,2.0,,N,346.0
71226,2,20241021,9812,34.0,,176.0,6.0,,7.0,,N,346.0
71227,2,20241021,7475,34.0,,367.0,0.0,,3.0,,S,346.0
71228,2,20241021,3814,35.0,,197.0,4.0,,7.0,,N,346.0
71229,2,20241021,8347,35.0,,18.0,4.0,,2.0,,N,346.0
71230,2,20241021,46,34.0,,163.0,1.0,,4.0,,N,346.0
71231,2,20241021,5677,35.0,,592.0,10.0,,5.0,,S,346.0
71232,2,20241021,6002,34.0,,,6.0,,6.0,,N,346.0
71233,2,20241021,1554,34.0,,16.0,6.0,,5.0,,N,346.0
71234,2,20241021,4086,34.0,,320.0,10.0,,8.0,,N,346.0
71235,2,20241021,531,36.0,,349.0,7.0,,9.0,,N,346.0
71236,2,20241021,5016,34.0,,589.0,9.0,,3.0,,S,346.0
71237,2,20241021,3113,34.0,,121.0,11.0,,8.0,,N,346.0
71238,2,20241021,15959,34.0,,447.0,4.0,,5.0,,S,346.0
71239,2,20241022,7955,34.0,,614.0,9.0,,6.0,,N,346.0
71240,2,20241022,2203,34.0,,615.0,0.0,,6.0,,N,346.0
71241,2,20241022,11913,34.0,,272.0,3.0,,8.0,,N,346.0
71242,2,20241022,6430,34.0,,301.0,1.0,,6.0,,N,18746.0
71243,2,20241022,14296,35.0,,622.0,4.0,,4.0,,N,346.0
71244,2,20241022,6977,34.0,,481.0,11.0,,7.0,,N,346.0
71245,2,20241022,15185,34.0,,605.0,6.0,,1.0,,N,346.0
71246,2,20241022,7693,34.0,,204.0,6.0,,4.0,,S,346.0
71247,2,20241022,3507,34.0,,126.0,1.0,,8.0,,S,346.0
71248,2,20241022,6047,34.0,,330.0,4.0,,4.0,,S,346.0
71249,2,20241022,16371,34.0,,42.0,6.0,,4.0,,S,346.0
71250,2,20241022,5366,36.0,,40.0,4.0,,7.0,,N,346.0
71251,2,20241022,2368,36.0,,55.0,8.0,,9.0,,N,346.0
71252,2,20241022,2810,35.0,,,11.0,,7.0,,N,346.0
71253,2,20241022,3202,35.0,,603.0,6.0,,6.0,,N,346.0
71254,2,20241022,10714,34.0,,242.0,10.0,,3.0,,N,346.0
71255,2,20241022,576,36.0,,526.0,5.0,,3.0,,N,346.0
71256,2,20241023,6069,35.0,,146.0,2.0,,3.0,,N,346.0
71257,2,20241023,8021,34.0,,,11.0,,4.0,,N,20086.0
71258,2,20241023,3715,34.0,,296.0,6.0,,7.0,,N,346.0
71259,2,20241023,7005,34.0,,559.0,5.0,,4.0,,N,346.0
71260,2,20241023,4816,35.0,,465.0,11.0,,9.0,,S,346.0
71261,2,20241023,15077,34.0,,320.0,3.0,,5.0,,S,346.0
71262,2,20241023,960,36.0,,386.0,11.0,,6.0,,N,346.0
71263,2,20241023,6671,36.0,,501.0,11.0,,5.0,,N,346.0
71264,2,20241023,7704,34.0,,511.0,5.0,,8.0,,N,346.0
71265,2,20241024,4715,34.0,,49.0,10.0,,6.0,,N,346.0
71266,2,20241024,11617,34.0,,160.0,10.0,,3.0,,N,346.0
71267,2,20241024,5335,34.0,,440.0,11.0,,7.0,,S,346.0
71268,2,20241024,16350,34.0,,419.0,11.0,,8.0,,N,346.0
71269,2,20241024,12526,34.0,,632.0,1.0,,6.0,,S,346.0
71270,2,20241024,4689,34.0,,464.0,0.0,,4.0,,S,346.0
71271,2,20241024,5634,34.0,,446.0,3.0,,5.0,,N,346.0
71272,2,20241024,4342,34.0,,126.0,3.0,,2.0,,N,346.0
71273,2,20241024,6833,34.0,,288.0,4.0,,2.0,,N,346.0
71274,2,20241024,2794,34.0,,340.0,5.0,,2.0,,N,346.0
71275,2,20241024,12536,34.0,,134.0,2.0,,6.0,,N,346.0
71276,2,20241024,10446,36.0,,455.0,6.0,,7.0,,S,346.0
71277,2,20241024,5588,35.0,,643.0,0.0,,7.0,,S,346.0
71278,2,20241024,15485,34.0,,,11.0,,5.0,,N,346.0
71279,2,20241024,9302,36.0,,179.0,1.0,,4.0,,S,346.0
71280,2,20241024,7700,34.0,,532.0,7.0,,3.0,,S,346.0
71281,2,20241025,4423,34.0,,560.0,2.0,,5.0,,N,346.0
71282,2,20241025,3590,34.0,,203.0,8.0,,7.0,,S,346.0
71283,2,20241025,6656,34.0,,206.0,8.0,,7.0,,N,346.0
71284,2,20241025,8038,36.0,,251.0,5.0,,9.0,,N,346.0
71285,2,20241025,427,34.0,,295.0,3.0,,4.0,,N,346.0
71286,2,20241025,15637,34.0,,144.0,1.0,,5.0,,N,346.0
71287,2,20241025,3449,34.0,,318.0,3.0,,3.0,,S,346.0
71288,2,20241025,11545,34.0,,16.0,7.0,,4.0,,N,346.0
71289,2,20241026,412,34.0,,192.0,4.0,,8.0,,N,18745.0
71290,2,20241026,5599,34.0,,270.0,0.0,,5.0,,N,18746.0
71291,2,20241026,15163,34.0,,142.0,6.0,,5.0,,S,346.0
71292,2,20241026,2244,34.0,,384.0,3.0,,1.0,,S,18746.0
71293,2,20241026,15317,34.0,,494.0,6.0,,3.0,,N,346.0
71294,2,20241026,11409,34.0,,429.0,1.0,,6.0,,S,346.0
71295,2,20241026,15764,34.0,,246.0,3.0,,7.0,,N,346.0
71296,2,20241026,12872,34.0,,376.0,7.0,,4.0,,N,346.0
71297,2,20241026,11947,34.0,,150.0,11.0,,5.0,,N,17646.0
71298,2,20241026,6456,34.0,,416.0,7.0,,2.0,,N,346.0
71299,2,20241027,10837,34.0,,,8.0,,7.0,,N,346.0
71300,2,20241027,6757,34.0,,596.0,5.0,,8.0,,N,346.0
71301,2,20241027,4880,39.0,,584.0,10.0,,6.0,,N,346.0
71302,2,20241027,10073,39.0,,222.0,11.0,,3.0,,S,346.0
71303,2,20241027,1882,39.0,,443.0,4.0,,8.0,,N,346.0
71304,2,20241027,2173,39.0,,97.0,4.0,,3.0,,N,346.0
71305,2,20241027,15425,39.0,,15.0,11.0,,9.0,,N,346.0
71306,2,20241027,48,39.0,,391.0,10.0,,8.0,,N,346.0
71307,2,20241027,10522,39.0,,244.0,3.0,,8.0,,N,346.0
71308,2,20241027,7121,39.0,,57.0,7.0,,7.0,,N,346.0
71309,2,20241027,16934,39.0,,38.0,10.0,,8.0,,N,346.0
71310,2,20241027,14852,34.0,,458.0,11.0,,5.0,,S,346.0
71311,2,20241027,1871,39.0,,,4.0,,2.0,,N,346.0
71312,2,20241028,8581,34.0,,302.0,1.0,,7.0,,N,346.0
71313,2,20241028,16720,34.0,,368.0,10.0,,8.0,,N,346.0
71314,2,20241028,12967,34.0,,600.0,8.0,,6.0,,N,346.0
71315,2,20241028,12574,34.0,,457.0,10.0,,9.0,,N,346.0
71316,2,20241028,11745,34.0,,164.0,9.0,,5.0,,S,346.0
71317,2,20241028,839,35.0,,14.0,1.0,,2.0,,S,346.0
71318,2,20241028,11516,34.0,,297.0,10.0,,5.0,,S,346.0
71319,2,20241028,5276,34.0,,53.0,5.0,,2.0,,S,346.0
71320,2,20241029,141,34.0,,14.0,2.0,,7.0,,N,346.0
71321,2,20241029,176,34.0,,431.0,11.0,,6.0,,N,346.0
71322,2,20241029,13599,34.0,,114.0,6.0,,3.0,,S,346.0
71323,2,20241029,15829,34.0,,247.0,3.0,,3.0,,N,346.0
71324,2,20241029,3,34.0,,537.0,6.0,,7.0,,N,346.0
71325,2,20241029,13545,35.0,,262.0,6.0,,7.0,,N,346.0
71326,2,20241029,5180,35.0,,296.0,8.0,,5.0,,N,346.0
71327,2,20241029,6940,35.0,,364.0,10.0,,7.0,,N,346.0
71328,2,20241029,10931,34.0,,,8.0,,7.0,,S,346.0
71329,2,20241029,3283,34.0,,205.0,9.0,,4.0,,N,346.0
71330,2,20241029,13337,34.0,,,9.0,,8.0,,S,346.0
71331,2,20241029,5398,34.0,,531.0,2.0,,2.0,,N,346.0
71332,2,20241029,1948,34.0,,,11.0,,4.0,,N,346.0
71333,2,20241029,2678,34.0,,473.0,3.0,,7.0,,N,346.0
71334,2,20241029,6881,34.0,,360.0,4.0,,1.0,,N,346.0
71335,2,20241029,12178,34.0,,327.0,0.0,,3.0,,N,346.0
71336,2,20241030,2100,34.0,,537.0,4.0,,6.0,,S,346.0
71337,2,20241030,15608,34.0,,,2.0,,6.0,,N,346.0
71338,2,20241030,6110,34.0,,374.0,9.0,,7.0,,N,346.0
71339,2,20241030,7295,34.0,,60.0,2.0,,2.0,,N,346.0
71340,2,20241030,843,34.0,,,1.0,,3.0,,S,346.0
71341,2,20241030,4184,34.0,,154.0,2.0,,6.0,,N,346.0
71342,2,20241031,13129,34.0,,149.0,11.0,,5.0,,N,346.0
71343,2,20241031,1055,34.0,,467.0,4.0,,8.0,,N,346.0
71344,2,20241031,5992,34.0,,95.0,9.0,,6.0,,S,346.0
71345,2,20241031,3133,34.0,,110.0,2.0,,9.0,,N,346.0
71346,2,20241031,14240,34.0,,152.0,6.0,,1.0,,N,346.0
71347,2,20241031,8162,34.0,,66.0,5.0,,7.0,,N,346.0
71348,2,20241031,13468,34.0,,60.0,3.0,,8.0,,N,346.0
71349,2,20241031,6833,34.0,,388.0,2.0,,5.0,,N,346.0
71350,2,20241031,14553,34.0,,452.0,6.0,,5.0,,N,346.0
71351,2,20241101,12093,34.0,,627.0,4.0,,5.0,,S,346.0
71352,2,20241101,13595,34.0,,493.0,5.0,,6.0,,N,346.0
71353,2,20241101,11594,34.0,,,7.0,,2.0,,N,346.0
71354,2,20241101,6962,34.0,,178.0,11.0,,3.0,,N,346.0
71355,2,20241101,1463,34.0,,254.0,1.0,,5.0,,N,346.0
71356,2,20241102,324,34.0,,270.0,1.0,,8.0,,N,346.0
71357,2,20241102,3875,34.0,,453.0,3.0,,5.0,,N,346.0
71358,2,20241102,386,34.0,,321.0,0.0,,9.0,,N,346.0
71359,2,20241102,16046,34.0,,138.0,9.0,,1.0,,N,346.0
71360,2,20241103,11777,34.0,,131.0,8.0,,9.0,,S,346.0
71361,2,20241103,8259,34.0,,627.0,5.0,,1.0,,N,346.0
71362,2,20241103,1857,34.0,,476.0,1.0,,2.0,,N,346.0
71363,2,20241103,11156,34.0,,635.0,1.0,,7.0,,N,346.0
71364,2,20241103,11257,34.0,,341.0,9.0,,5.0,,N,346.0
71365,2,20241103,4620,34.0,,129.0,0.0,,7.0,,S,346.0
71366,2,20241103,129,34.0,,275.0,10.0,,1.0,,S,346.0
71367,2,20241104,15907,34.0,,140.0,11.0,,1.0,,N,346.0
71368,2,20241104,13303,34.0,,473.0,10.0,,2.0,,S,346.0
71369,2,20241104,7028,34.0,,141.0,0.0,,9.0,,S,346.0
71370,2,20241104,15249,34.0,,,9.0,,6.0,,N,346.0
71371,2,20241104,14778,36.0,,525.0,7.0,,7.0,,N,346.0
71372,2,20241104,10957,36.0,,510.0,11.0,,7.0,,N,346.0
71373,2,20241104,14695,34.0,,50.0,3.0,,9.0,,S,346.0
71374,2,20241104,5297,36.0,,,11.0,,6.0,,S,346.0
71375,2,20241105,5737,34.0,,496.0,8.0,,3.0,,N,346.0
71376,2,20241105,14523,34.0,,346.0,1.0,,8.0,,N,346.0
71377,2,20241105,4436,34.0,,495.0,5.0,,1.0,,N,18735.0
71378,2,20241105,5787,34.0,,152.0,5.0,,1.0,,N,346.0
71379,2,20241105,14525,34.0,,,7.0,,3.0,,N,346.0
71380,2,20241105,1165,36.0,,52.0,10.0,,1.0,,N,346.0
71381,2,20241105,15990,34.0,,66.0,10.0,,5.0,,S,346.0
71382,2,20241105,2249,35.0,,515.0,4.0,,7.0,,S,346.0
71383,2,20241106,16080,35.0,,633.0,8.0,,4.0,,S,346.0
71384,2,20241106,908,34.0,,114.0,2.0,,6.0,,N,346.0
71385,2,20241106,7824,34.0,,588.0,9.0,,5.0,,N,346.0
71386,2,20241106,14231,34.0,,159.0,6.0,,7.0,,S,346.0
71387,2,20241106,349,34.0,,217.0,6.0,,9.0,,N,346.0
71388,2,20241106,7538,34.0,,208.0,0.0,,8.0,,N,346.0
71389,2,20241106,634,34.0,,288.0,1.0,,4.0,,N,346.0
71390,2,20241106,11456,34.0,,,11.0,,8.0,,N,346.0
71391,2,20241106,1172,39.0,,30.0,6.0,,5.0,,S,346.0
71392,2,20241107,7524,35.0,,454.0,11.0,,9.0,,N,346.0
71393,2,20241107,4429,35.0,,134.0,10.0,,7.0,,N,346.0
71394,2,20241107,11984,34.0,,314.0,11.0,,8.0,,N,346.0
71395,2,20241107,14851,34.0,,380.0,10.0,,1.0,,N,346.0
71396,2,20241107,11756,34.0,,479.0,7.0,,8.0,,S,346.0
71397,2,20241107,9313,34.0,,578.0,4.0,,5.0,,S,346.0
71398,2,20241108,6973,34.0,,117.0,0.0,,2.0,,S,346.0
71399,2,20241108,12580,34.0,,,3.0,,4.0,,S,346.0
71400,2,20241108,12818,36.0,,225.0,9.0,,2.0,,N,346.0
71401,2,20241108,975,34.0,,,1.0,,4.0,,N,346.0
71402,2,20241108,14844,34.0,,198.0,0.0,,6.0,,S,346.0
71403,2,20241109,12298,35.0,,335.0,1.0,,7.0,,N,17298.0
71404,2,20241109,5211,35.0,,349.0,7.0,,4.0,,N,346.0
71405,2,20241109,2091,34.0,,98.0,0.0,,5.0,,N,346.0
71406,2,20241109,3811,34.0,,10.0,1.0,,3.0,,N,346.0
71407,2,20241110,2298,34.0,,593.0,11.0,,8.0,,N,346.0
71408,2,20241110,264,36.0,,310.0,8.0,,4.0,,N,346.0
71409,2,20241110,15033,34.0,,91.0,1.0,,3.0,,N,346.0
71410,2,20241110,15425,36.0,,637.0,0.0,,3.0,,N,346.0
71411,2,20241110,6409,34.0,,311.0,6.0,,7.0,,S,346.0
71412,2,20241110,6656,34.0,,63.0,8.0,,8.0,,N,346.0
71413,2,20241110,11302,35.0,,636.0,10.0,,6.0,,N,19697.0
71414,2,20241110,1858,34.0,,203.0,3.0,,1.0,,S,346.0
71415,2,20241110,15061,34.0,,207.0,6.0,,7.0,,S,346.0
71416,2,20241110,78,34.0,,606.0,1.0,,3.0,,S,346.0
71417,2,20241110,4338,34.0,,416.0,8.0,,4.0,,S,346.0
71418,2,20241110,790,34.0,,223.0,3.0,,8.0,,N,346.0
71419,2,20241111,11630,36.0,,220.0,7.0,,9.0,,S,346.0
71420,2,20241111,4992,34.0,,345.0,3.0,,6.0,,N,346.0
71421,2,20241111,6478,34.0,,288.0,7.0,,2.0,,N,346.0
71422,2,20241111,3445,34.0,,429.0,7.0,,5.0,,S,346.0
71423,2,20241111,11029,34.0,,479.0,0.0,,5.0,,N,346.0
71424,2,20241111,14824,34.0,,61.0,1.0,,7.0,,S,346.0
71425,2,20241111,9548,36.0,,1.0,7.0,,7.0,,N,346.0
71426,2,20241111,10689,36.0,,3.0,6.0,,1.0,,N,346.0
71427,2,20241112,14221,34.0,,561.0,1.0,,5.0,,N,346.0
71428,2,20241112,509,34.0,,298.0,2.0,,9.0,,N,346.0
71429,2,20241112,3128,35.0,,599.0,5.0,,8.0,,N,346.0
71430,2,20241112,2422,34.0,,398.0,2.0,,7.0,,N,346.0
71431,2,20241112,2849,34.0,,571.0,4.0,,6.0,,N,346.0
71432,2,20241112,2416,34.0,,511.0,7.0,,6.0,,N,346.0
71433,2,20241112,6230,35.0,,639.0,4.0,,2.0,,S,346.0
71434,2,20241112,603,34.0,,16.0,0.0,,6.0,,S,346.0
71435,2,20241112,5540,34.0,,397.0,2.0,,8.0,,N,346.0
71436,2,20241112,7546,34.0,,61.0,6.0,,5.0,,S,346.0
71437,2,20241112,12095,34.0,,575.0,4.0,,9.0,,N,346.0
71438,2,20241112,10561,35.0,,29.0,8.0,,5.0,,N,346.0
71439,2,20241112,1364,35.0,,325.0,5.0,,1.0,,N,346.0
71440,2,20241112,10813,34.0,,246.0,11.0,,4.0,,N,346.0
71441,2,20241112,5703,34.0,,392.0,10.0,,8.0,,S,346.0
71442,2,20241112,12132,34.0,,591.0,4.0,,2.0,,N,346.0
71443,2,20241112,13730,34.0,,145.0,2.0,,1.0,,N,346.0
71444,2,20241112,1727,34.0,,483.0,9.0,,5.0,,N,346.0
71445,2,20241112,12795,34.0,,138.0,10.0,,5.0,,N,346.0
71446,2,20241113,13423,34.0,,270.0,9.0,,4.0,,S,346.0
71447,2,20241113,15319,34.0,,551.0,1.0,,7.0,,N,346.0
71448,2,20241113,6779,35.0,,393.0,1.0,,2.0,,N,346.0
71449,2,20241113,2204,36.0,,372.0,1.0,,7.0,,S,346.0
71450,2,20241113,13371,36.0,,239.0,6.0,,2.0,,N,346.0
71451,2,20241113,16409,34.0,,322.0,11.0,,4.0,,S,346.0
71452,2,20241113,8121,34.0,,115.0,4.0,,9.0,,N,346.0
71453,2,20241113,12181,35.0,,37.0,9.0,,5.0,,N,346.0
71454,2,20241113,10211,34.0,,55.0,3.0,,2.0,,S,346.0
71455,2,20241113,443,34.0,,362.0,3.0,,3.0,,N,346.0
71456,2,20241113,8691,34.0,,632.0,1.0,,7.0,,S,346.0
71457,2,20241113,17157,34.0,,88.0,3.0,,3.0,,N,346.0
71458,2,20241114,9326,34.0,,344.0,3.0,,8.0,,N,346.0
71459,2,20241114,3300,34.0,,507.0,4.0,,7.0,,N,346.0
71460,2,20241114,14512,34.0,,246.0,3.0,,9.0,,S,346.0
71461,2,20241114,4932,34.0,,473.0,6.0,,2.0,,N,346.0
71462,2,20241114,843,34.0,,10.0,6.0,,7.0,,N,346.0
71463,2,20241114,8064,34.0,,92.0,3.0,,6.0,,N,346.0
71464,2,20241114,3403,34.0,,,1.0,,3.0,,S,346.0
71465,2,20241114,9211,35.0,,527.0,1.0,,1.0,,N,346.0
71466,2,20241114,4708,34.0,,104.0,3.0,,3.0,,N,346.0
71467,2,20241114,5818,34.0,,425.0,5.0,,5.0,,N,19298.0
71468,2,20241114,12650,34.0,,263.0,0.0,,8.0,,S,346.0
71469,2,20241115,9012,34.0,,586.0,2.0,,5.0,,N,346.0
71470,2,20241115,10023,35.0,,314.0,9.0,,9.0,,S,346.0
71471,2,20241115,6554,34.0,,,3.0,,4.0,,S,346.0
71472,2,20241115,8136,34.0,,286.0,2.0,,4.0,,N,346.0
71473,2,20241115,12942,34.0,,299.0,0.0,,3.0,,S,346.0
71474,2,20241115,3419,34.0,,75.0,11.0,,7.0,,N,346.0
71475,2,20241115,3440,36.0,,394.0,3.0,,2.0,,N,346.0
71476,2,20241116,8970,34.0,,631.0,1.0,,9.0,,N,346.0
71477,2,20241116,3485,35.0,,187.0,1.0,,6.0,,N,346.0
71478,2,20241116,9986,36.0,,319.0,9.0,,5.0,,S,346.0
71479,2,20241116,3988,34.0,,293.0,10.0,,2.0,,N,17366.0
71480,2,20241116,7560,34.0,,363.0,8.0,,6.0,,S,346.0
71481,2,20241116,13582,34.0,,236.0,3.0,,1.0,,N,346.0
